halfsquat_down0.jpg,424.52386,154.03429,-76.96679,411.7293,134.93422,-63.89145,409.20834,134.79039,-63.681847,407.07388,134.7605,-63.805893,409.2663,137.12201,-114.92949,404.99045,137.4628,-114.89089,400.68884,138.03534,-114.946144,383.2174,147.82504,40.583626,373.46283,151.04665,-187.68497,414.5426,179.10513,-33.558746,411.50732,180.75885,-99.77443,348.95853,278.52252,227.36476,345.5512,249.07195,-314.68097,541.2294,288.0982,294.7091,533.55884,257.27264,-445.7351,678.5354,284.76834,167.32979,697.5,259.82675,-434.65897,705.11755,256.3446,159.40598,737.1991,231.41408,-509.26263,699.0288,249.53981,104.298485,724.99396,217.14104,-463.35098,693.5004,263.541,135.40936,711.54565,231.09378,-420.59195,175.40668,550.2007,182.22148,161.27559,541.32074,-181.73541,329.21295,719.13684,184.85846,326.5114,733.8709,-230.99265,300.35016,932.8496,291.18457,260.5842,956.26025,-110.898445,271.6097,971.73505,297.18237,222.98416,990.10474,-104.19161,377.56912,980.86414,259.92932,328.59235,1003.60693,-158.6152
halfsquat_down1.jpg,356.08154,151.0389,-102.07734,339.8373,133.41939,-93.5624,337.05878,133.70442,-93.33151,334.68457,134.05446,-93.48525,338.4067,136.20924,-145.81105,334.35693,137.37718,-145.78358,330.32776,138.77658,-145.83055,313.71262,151.97255,3.811694,306.18842,156.93637,-231.9988,350.70398,178.07912,-60.438595,348.8343,180.41371,-128.80678,305.2208,288.22632,195.61893,296.7888,260.87885,-354.29495,495.80304,266.80194,258.0317,486.72787,231.71852,-485.29105,635.1706,241.21461,124.30189,652.0512,201.09561,-479.21936,658.1923,208.64548,118.504265,686.64954,164.80302,-559.3036,651.71545,204.41174,64.43133,672.39276,152.71112,-510.13297,647.2759,218.9582,92.618,661.2469,169.13022,-464.43814,176.73097,590.39374,184.24019,161.10535,584.5038,-183.63356,347.4576,731.6204,192.4901,349.37167,752.0008,-219.88374,351.58597,947.8017,299.50488,334.60928,968.74146,-67.76161,328.53458,990.5735,305.72766,306.93896,1005.8829,-59.18658,441.9301,986.5865,264.6538,412.02655,1002.59845,-121.62717
halfsquat_down10.jpg,289.49417,131.94273,-75.01218,297.74512,121.3375,-103.5222,299.70303,122.03573,-103.35634,301.71396,122.69672,-103.41837,298.9107,119.21507,-71.99738,301.1551,118.3988,-72.0343,303.45737,117.78158,-71.92824,320.93106,131.50226,-167.8148,323.7584,123.4311,-25.867659,299.91965,147.65372,-93.07302,300.11496,145.373,-51.505047,338.64142,199.71828,-215.91542,386.24222,187.33353,84.40312,224.91673,200.549,-283.5309,356.6065,189.38437,215.9552,107.6224,170.62936,-276.31473,303.53693,165.87793,273.55493,79.211365,162.16602,-322.11734,298.43018,152.9124,293.95694,82.5512,154.12892,-309.1508,289.57715,152.42758,272.54254,95.15121,158.99336,-275.7924,289.14468,160.52785,265.6431,470.99542,396.039,-103.82497,482.27454,378.22183,104.077354,362.04526,516.52545,-100.35593,396.33945,489.49963,141.68866,382.95132,671.2939,-27.309801,404.45935,645.55786,218.43611,404.5269,700.10004,-25.961592,424.0181,672.5338,222.36203,308.33603,690.64233,-84.45923,328.70978,679.67285,197.53323
halfsquat_down108.jpg,1567.8583,1466.9336,-1586.0521,1537.2987,1407.107,-1527.6647,1532.283,1405.4758,-1527.5009,1528.3156,1403.9735,-1527.4993,1528.0906,1412.8142,-1701.3812,1514.7466,1412.195,-1701.148,1501.6943,1412.2202,-1700.6941,1445.9037,1417.1422,-1010.8886,1415.6055,1425.7454,-1792.814,1532.4261,1513.9337,-1369.2399,1519.3457,1517.3131,-1592.7473,1393.9485,1673.7524,-228.8725,1302.1041,1679.8994,-2025.8588,1794.7397,1805.2485,39.25679,1794.506,1829.3672,-2352.1934,2151.6558,1908.1621,-179.39784,2277.4553,1882.8383,-2426.9695,2236.6865,1880.8352,-147.42694,2384.3171,1880.1923,-2701.4446,2245.0688,1897.3892,-340.8783,2393.647,1835.6805,-2597.51,2211.0024,1918.7683,-264.14587,2355.7786,1845.756,-2386.7812,1119.2737,2458.4692,526.14777,1025.9156,2497.6562,-524.7944,1501.3319,2931.3596,702.6737,1508.3342,3003.292,-610.9044,1402.6825,3450.255,1550.8184,1356.822,3504.568,364.71417,1327.425,3542.65,1619.7701,1261.213,3569.751,457.76077,1568.6333,3574.306,1462.0408,1486.0522,3662.2034,306.1711
halfsquat_down109.jpg,1464.1368,1468.7036,-915.1622,1421.9696,1413.3911,-881.91974,1418.4362,1412.1913,-881.5084,1415.6466,1410.9845,-881.75726,1412.6189,1420.9753,-1032.8667,1399.4272,1422.7264,-1032.8627,1386.453,1424.9827,-1032.6788,1340.8031,1436.982,-512.94025,1305.1888,1453.7294,-1186.6316,1442.7623,1520.7755,-755.26465,1427.1317,1527.0801,-947.24945,1306.1373,1687.2233,107.78292,1250.2908,1715.8721,-1447.5958,1703.9801,1753.7571,337.952,1760.0299,1791.4773,-1641.635,2069.3848,1775.5748,197.63406,2199.952,1731.4814,-1535.158,2159.0945,1747.4463,234.21004,2304.7378,1712.05,-1721.28,2167.0288,1759.9424,93.71374,2300.603,1660.091,-1640.9788,2131.5906,1784.5469,132.39764,2260.546,1679.6025,-1499.5956,1179.7251,2527.8042,477.68405,1114.697,2591.9028,-476.72818,1647.5602,2875.3403,642.79565,1693.9303,2967.793,-543.6803,1638.7142,3385.6829,1332.0421,1599.9796,3470.7146,239.86894,1572.7166,3486.9358,1392.6326,1504.2233,3543.4265,319.54684,1855.8159,3497.99,1357.9917,1782.4493,3630.2432,273.93707
halfsquat_down11.jpg,238.06927,85.35454,-189.65634,248.32341,73.1129,-227.35336,250.81236,73.98428,-227.21175,253.38225,74.788216,-227.37616,248.89534,71.04754,-169.37096,250.93214,70.86624,-169.39172,253.18887,70.898155,-169.3603,271.5263,83.638664,-313.6704,270.84,78.76048,-50.44354,244.85718,101.83338,-218.48965,244.47562,100.30031,-141.47466,286.94955,156.38,-436.26364,298.80585,137.35374,113.19221,148.89874,150.79117,-608.9584,180.14592,142.18686,151.30939,31.09977,122.65737,-637.6464,79.770966,136.20631,-15.659673,2.3001156,105.22144,-742.02124,57.62547,117.44395,-17.83503,4.661075,97.57774,-699.05664,56.536667,117.51521,-85.7631,14.579684,106.28939,-631.9504,63.940266,127.52924,-51.71699,424.6092,351.72226,-183.1439,419.7718,335.59406,183.67691,322.28284,470.74304,-177.72667,322.52707,471.5846,245.43932,345.1384,617.055,12.150119,328.18546,620.39886,414.03268,364.64008,643.25336,21.376616,345.0877,645.9362,426.66617,277.9585,638.9613,-83.13644,254.54091,652.6047,357.35812
halfsquat_down110.jpg,1702.5234,1499.7981,-978.6417,1690.0138,1432.6348,-934.6572,1685.7153,1428.7737,-934.3928,1682.1077,1425.3875,-934.8343,1679.3785,1439.2019,-1094.8224,1666.8875,1436.585,-1094.6809,1654.3755,1434.7157,-1094.675,1602.1373,1420.3977,-552.2255,1568.7366,1431.6782,-1272.0966,1657.7749,1539.7177,-812.90497,1643.1724,1542.6831,-1018.6473,1465.284,1663.7966,51.396652,1399.5416,1666.086,-1521.6079,1798.0461,1898.4803,432.97244,1817.7551,1927.5684,-1826.1771,2121.6372,2047.9146,280.00174,2232.999,2054.1343,-1754.7142,2206.5364,2044.9497,301.54523,2329.4265,2076.2441,-1956.721,2210.472,2052.527,140.66386,2338.9226,2036.1556,-1878.5381,2173.432,2063.154,203.59712,2306.4333,2034.3138,-1725.201,987.5028,2351.1802,491.5058,901.5566,2371.4302,-490.6674,1192.5226,2899.753,884.44885,1199.7172,2991.4482,-355.4414,971.4845,3273.036,1830.7681,917.65717,3360.3374,590.183,876.2177,3320.8584,1917.1863,819.4118,3376.029,689.24384,1115.112,3424.7634,1893.509,1010.3212,3553.812,663.1091
halfsquat_down111.jpg,1447.9735,1423.6411,-663.336,1484.7672,1387.4001,-774.4943,1491.0319,1390.0874,-774.26605,1497.601,1392.4911,-774.22705,1491.5995,1382.4259,-606.6319,1500.1136,1382.2585,-606.48737,1508.8616,1382.843,-606.35956,1571.3628,1431.7349,-1062.0333,1586.2946,1417.2246,-295.20038,1482.8505,1488.2201,-755.3891,1485.302,1485.0134,-531.19824,1654.9716,1747.2063,-1375.696,1694.7163,1674.4285,269.53854,1222.7975,1894.9225,-1579.3535,1302.1272,1806.0233,534.27466,772.48706,1875.1089,-1405.929,934.6106,1808.9191,154.58035,666.52783,1846.5284,-1670.7896,863.7524,1761.4302,149.25578,672.0205,1800.546,-1578.0415,846.35925,1756.3442,-56.082264,717.69617,1816.1583,-1384.3588,868.81146,1791.1461,56.0623,1991.0254,2520.5789,-550.075,1967.4705,2428.6582,552.36237,1503.9668,2948.1802,-545.2342,1552.5333,2798.4944,902.51025,1741.3285,3482.9495,123.92351,1714.814,3332.7578,1571.5784,1856.1665,3565.8755,170.54579,1818.1436,3420.4932,1624.3708,1489.5638,3579.4788,-6.316009,1470.7026,3447.1782,1569.9812
halfsquat_down112.jpg,1577.0985,1466.6871,-1388.2374,1537.9763,1399.2402,-1312.3077,1530.8428,1398.5259,-1312.112,1524.8359,1397.8068,-1311.9205,1531.274,1403.9441,-1518.9774,1516.7008,1403.6584,-1518.828,1502.4677,1404.1027,-1518.2603,1432.4308,1417.6785,-758.14734,1404.5747,1424.438,-1699.0874,1535.2501,1524.4335,-1160.6306,1525.4142,1527.6818,-1429.4419,1359.6191,1713.6511,67.55287,1259.044,1705.3027,-2079.9912,1724.2185,1804.1854,344.41684,1701.888,1815.2576,-2896.175,2067.534,1891.2616,-1.2064977,2142.378,1809.7667,-3156.3723,2146.4922,1846.5594,75.46578,2219.4937,1773.8251,-3461.437,2143.7651,1863.8779,-157.87405,2216.8772,1741.1217,-3313.671,2113.3684,1892.4352,-110.28031,2188.2974,1761.7583,-3102.6196,1123.2181,2491.9204,617.91754,1037.2219,2526.5127,-616.42993,1493.83,2971.5454,711.5456,1555.3446,3015.9282,-931.1852,1393.8525,3461.9065,1528.1027,1305.6168,3505.28,-5.547454,1313.8087,3572.7102,1587.8444,1209.7706,3590.6572,47.600075,1640.4231,3529.986,1377.0786,1491.9546,3622.6633,-269.157
halfsquat_down113.jpg,1505.4438,1383.7825,-1015.26324,1471.0104,1321.795,-976.8872,1467.2506,1320.557,-976.5685,1464.2487,1319.4324,-976.77277,1459.3765,1328.1904,-1132.9823,1444.8701,1328.2815,-1132.912,1430.5334,1328.8829,-1132.7078,1384.3402,1341.2874,-591.71826,1341.9287,1351.9037,-1286.3451,1476.3777,1439.9594,-850.2891,1458.0067,1443.3951,-1048.5042,1311.8147,1617.6064,82.89119,1255.5448,1633.1957,-1548.4156,1734.1769,1768.7056,271.53888,1749.7571,1803.249,-1737.0283,2108.2356,1858.986,90.51688,2223.3735,1838.7378,-1666.1725,2200.6548,1826.1221,127.49359,2329.781,1821.9542,-1876.4061,2204.6936,1839.9048,-30.94279,2333.3596,1770.5854,-1776.816,2169.0588,1865.435,15.490275,2293.5432,1788.6436,-1624.68,1039.6602,2412.0042,495.7431,964.4044,2459.0627,-494.91388,1433.8855,2849.628,642.0936,1464.2688,2936.7024,-531.66974,1344.3342,3365.8987,1380.9906,1298.7744,3427.3887,351.1912,1266.1029,3459.6982,1441.4266,1201.905,3492.1523,430.55798,1549.5933,3499.8262,1345.6266,1467.8008,3589.1677,314.11496
